GHO (CODE),GHO (DISPLAY),GHO (URL),PUBLISHSTATE (CODE),PUBLISHSTATE (DISPLAY),PUBLISHSTATE (URL),YEAR (CODE),YEAR (DISPLAY),YEAR (URL),REGION (CODE),REGION (DISPLAY),REGION (URL),WORLDBANKINCOMEGROUP (CODE),STARTYEAR,ENDYEAR,WORLDBANKINCOMEGROUP (DISPLAY),WORLDBANKINCOMEGROUP (URL),COUNTRY (CODE),COUNTRY (DISPLAY),COUNTRY (URL),AGEGROUP (CODE),AGEGROUP (DISPLAY),AGEGROUP (URL),SEX (CODE),SEX (DISPLAY),SEX (URL),GHECAUSES (CODE),GHECAUSES (DISPLAY),GHECAUSES (URL),CHILDCAUSE (CODE),CHILDCAUSE (DISPLAY),CHILDCAUSE (URL),Display Value,Numeric,Low,High,StdErr,StdDev,Comments
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,310 776 [292 939-329 785],310776.00000,292939.00000,329785.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,309 982 [291 364-329 200],309982.00000,291364.00000,329200.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,308 361 [289 094-328 254],308361.00000,289094.00000,328254.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,308 429 [287 791-329 278],308429.00000,287791.00000,329278.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,303 791 [232 861-401 912],303791.00000,232861.00000,401912.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1965,1965,,AFR,Africa,,,1965,1965,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,421 323 [368 528-485 528],421323.00000,368528.00000,485528.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1966,1966,,AFR,Africa,,,1966,1966,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,421 377 [374 179-479 337],421377.00000,374179.00000,479337.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1967,1967,,AFR,Africa,,,1967,1967,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,421 469 [376 921-474 669],421469.00000,376921.00000,474669.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1981,1981,,AFR,Africa,,,1981,1981,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,425 731 [395 145-460 216],425731.00000,395145.00000,460216.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,431 305 [401 383-464 319],431305.00000,401383.00000,464319.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1983,1983,,AFR,Africa,,,1983,1983,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,439 804 [410 356-471 835],439804.00000,410356.00000,471835.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,446 476 [417 429-477 699],446476.00000,417429.00000,477699.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,559 803 [530 853-591 924],559803.00000,530853.00000,591924.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,561 670 [532 481-593 799],561670.00000,532481.00000,593799.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,566 070 [537 032-598 271],566070.00000,537032.00000,598271.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,567 799 [538 444-600 196],567799.00000,538444.00000,600196.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2014,2014,,AFR,Africa,,,2014,2014,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,565 015 [504 993-633 516],565015.00000,504993.00000,633516.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,565 765 [497 864-646 208],565765.00000,497864.00000,646208.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,566 692 [490 641-659 424],566692.00000,490641.00000,659424.00000,,,
CM_02,Number of infant deaths (between birth and 11 months),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2711,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,565 561 [481 923-672 714],565561.00000,481923.00000,672714.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1968,1968,,AFR,Africa,,,1968,1968,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,170 155 [144 646-201 026],170155.00000,144646.00000,201026.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1981,1981,,AFR,Africa,,,1981,1981,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,184 968 [163 794-207 770],184968.00000,163794.00000,207770.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1982,1982,,AFR,Africa,,,1982,1982,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,185 782 [164 502-208 294],185782.00000,164502.00000,208294.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1983,1983,,AFR,Africa,,,1983,1983,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,187 839 [166 197-210 691],187839.00000,166197.00000,210691.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1984,1984,,AFR,Africa,,,1984,1984,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,186 986 [165 575-209 393],186986.00000,165575.00000,209393.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1998,1998,,AFR,Africa,,,1998,1998,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,240 679 [216 905-266 396],240679.00000,216905.00000,266396.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,1999,1999,,AFR,Africa,,,1999,1999,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,244 861 [221 065-270 586],244861.00000,221065.00000,270586.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2000,2000,,AFR,Africa,,,2000,2000,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,247 770 [224 271-273 403],247770.00000,224271.00000,273403.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,248 904 [224 486-274 847],248904.00000,224486.00000,274847.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2015,2015,,AFR,Africa,,,2015,2015,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,270 498 [227 037-321 658],270498.00000,227037.00000,321658.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2016,2016,,AFR,Africa,,,2016,2016,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,273 142 [224 990-332 380],273142.00000,224990.00000,332380.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2017,2017,,AFR,Africa,,,2017,2017,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,274 797 [222 281-342 385],274797.00000,222281.00000,342385.00000,,,
CM_03,Number of neonatal deaths (0 to 27 days),https://www.who.int/data/gho/indicator-metadata-registry/imr-details/2714,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,275 991 [218 026-352 683],275991.00000,218026.00000,352683.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,35 143 [31 416-39 325],35143.00000,31416.00000,39325.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,35 236 [31 503-39 375],35236.00000,31503.00000,39375.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,35 393 [31 659-39 539],35393.00000,31659.00000,39539.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,35 607 [31 782-39 869],35607.00000,31782.00000,39869.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,38 581 [31 119-46 172],38581.00000,31119.00000,46172.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,38 226 [30 364-45 935],38226.00000,30364.00000,45935.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,37 749 [29 703-45 627],37749.00000,29703.00000,45627.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,37 410 [32 403-43 815],37410.00000,32403.00000,43815.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,37 528 [32 638-43 720],37528.00000,32638.00000,43720.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,38 368 [34 392-42 988],38368.00000,34392.00000,42988.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,38 654 [34 572-43 256],38654.00000,34572.00000,43256.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,39 003 [34 872-43 715],39003.00000,34872.00000,43715.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,39 446 [35 118-44 240],39446.00000,35118.00000,44240.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,41 603 [32 790-50 394],41603.00000,32790.00000,50394.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1990,1990,,AFR,Africa,,,1990,1990,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,72 203 [63 293-83 699],72203.00000,63293.00000,83699.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1991,1991,,AFR,Africa,,,1991,1991,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,72 269 [63 660-83 501],72269.00000,63660.00000,83501.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,1992,1992,,AFR,Africa,,,1992,1992,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,72 180 [63 839-83 112],72180.00000,63839.00000,83112.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,74 610 [67 328-82 807],74610.00000,67328.00000,82807.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2007,2007,,AFR,Africa,,,2007,2007,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,75 307 [67 723-83 758],75307.00000,67723.00000,83758.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2008,2008,,AFR,Africa,,,2008,2008,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,76 038 [68 143-84 846],76038.00000,68143.00000,84846.00000,,,
CM_04,Number of deaths among children ages 5 to 9 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5671,PUBLISHED,Published,,2009,2009,,AFR,Africa,,,2009,2009,,,NGA,Nigeria,,,,,BTSX,Both sexes,,,,,,,,76 824 [68 568-86 128],76824.00000,68568.00000,86128.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2001,2001,,AFR,Africa,,,2001,2001,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,15 030 [8 911-21 598],15030.00000,8911.00000,21598.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2002,2002,,AFR,Africa,,,2002,2002,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,15 012 [9 001-21 524],15012.00000,9001.00000,21524.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,15 061 [9 025-21 568],15061.00000,9025.00000,21568.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,15 138 [9 025-21 657],15138.00000,9025.00000,21657.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2018,2018,,AFR,Africa,,,2018,2018,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,16 950 [5 856-31 216],16950.00000,5856.00000,31216.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,17 050 [5 415-32 230],17050.00000,5415.00000,32230.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,17 087 [5 035-33 719],17087.00000,5035.00000,33719.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,NGA,Nigeria,,,,,FMLE,Female,,,,,,,,17 217 [4 760-34 619],17217.00000,4760.00000,34619.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2003,2003,,AFR,Africa,,,2003,2003,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,15 759 [9 498-22 528],15759.00000,9498.00000,22528.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2004,2004,,AFR,Africa,,,2004,2004,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,15 913 [9 564-22 802],15913.00000,9564.00000,22802.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2005,2005,,AFR,Africa,,,2005,2005,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,16 079 [9 531-23 047],16079.00000,9531.00000,23047.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2006,2006,,AFR,Africa,,,2006,2006,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,16 311 [9 563-23 413],16311.00000,9563.00000,23413.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2019,2019,,AFR,Africa,,,2019,2019,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,19 468 [6 146-36 995],19468.00000,6146.00000,36995.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2020,2020,,AFR,Africa,,,2020,2020,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,19 573 [5 835-38 300],19573.00000,5835.00000,38300.00000,,,
CHILDMORT_DEATHS_10TO14,Number of deaths among children ages 10 to 14 years,https://www.who.int/data/gho/indicator-metadata-registry/imr-details/5670,PUBLISHED,Published,,2021,2021,,AFR,Africa,,,2021,2021,,,NGA,Nigeria,,,,,MLE,Male,,,,,,,,19 742 [5 538-39 492],19742.00000,5538.00000,39492.00000,,,
